drzava;ime_priimek;pozicija;rojstni_datum;leto
GER;Stefan Kuntz;NEZNANO;30101962;1996
GER;Markus Babbel;BRANILEC;8091972;1996
GER;Christian Ziege;NEZNANO;1021972;1996
GER;Jürgen Klinsmann;NAPADALEC;30071964;1996
GER;Thomas Strunz;VEZNI IGRALEC;25041968;1996
GER;Dieter Eilts;VEZNI IGRALEC;13121964;1996
CZE;Václav Němeček;VEZNI IGRALEC;25011967;1996
CZE;Radek Drulák;NAPADALEC;12011962;1996
CZE;Martin Frýdek;VEZNI IGRALEC;9031969;1996
CZE;Luboš Kubík;NEZNANO;20011964;1996
CZE;Pavel Srníček;VRATAR;10031968;1996
CZE;Vladimír Šmicer;VEZNI IGRALEC;24051973;1996
CZE;Martin Kotůlek;BRANILEC;11091969;1996
CZE;Pavel Novotný;BRANILEC;14091973;1996
CZE;Milan Kerbr;NAPADALEC;9061967;1996
CZE;Ladislav Maier;NEZNANO;4011966;1996
CZE;Petr Kouba;NEZNANO;28011969;1996
CZE;Jan Suchopárek;NEZNANO;23091969;1996
CZE;Pavel Nedvěd;VEZNI IGRALEC;30081972;1996
TCH;Miroslav Kadlec;BRANILEC;22061964;1996
CZE;Jiří Němec;VEZNI IGRALEC;15051966;1996
CZE;Karel Poborský;NEZNANO;30031972;1996
CZE;Pavel Kuka;NAPADALEC;19071968;1996
CZE;Radek Bejbl;NEZNANO;29081972;1996
CZE;Patrik Berger;VEZNI IGRALEC;10111973;1996
CZE;Michal Horňák;NEZNANO;28041970;1996
CZE;Karel Rada;NEZNANO;2031971;1996
ENG;Tim Flowers;VRATAR;3021967;1996
ENG;Nick Barmby;VEZNI IGRALEC;11021974;1996
ENG;Sol Campbell;BRANILEC;18091974;1996
ENG;Les Ferdinand;NAPADALEC;8121966;1996
ENG;Phil Neville;NEZNANO;21011977;1996
ENG;Steve Stone;VEZNI IGRALEC;20081971;1996
ENG;Robbie Fowler;NAPADALEC;9041975;1996
ENG;Ian Walker;VRATAR;31101971;1996
ENG;David Seaman;VRATAR;19091963;1996
NEZNANO;Stuart Pearce;NEZNANO;24041962;1996
ENG;Paul Ince;VEZNI IGRALEC;21101967;1996
ENG;Tony Adams;BRANILEC;10101966;1996
ENG;Gareth Southgate;NEZNANO;3091970;1996
ENG;David Platt;VEZNI IGRALEC;10061966;1996
ENG;Paul Gascoigne;VEZNI IGRALEC;27051967;1996
NEZNANO;Alan Shearer;NAPADALEC;13081970;1996
ENG;Teddy Sheringham;NAPADALEC;2041966;1996
ENG;Darren Anderton;VEZNI IGRALEC;3031972;1996
ENG;Steve McManaman;VEZNI IGRALEC;11021972;1996
GER;Marco Bode;NAPADALEC;23071969;1996
GER;Thomas Hässler;VEZNI IGRALEC;30051966;1996
GER;Oliver Kahn;VRATAR;15061969;1996
GER;René Schneider;BRANILEC;1021973;1996
GER;Thomas Strunz;VEZNI IGRALEC;25041968;1996
GER;Oliver Bierhoff;NEZNANO;1051968;1996
GER;Oliver Reck;VRATAR;27021965;1996
GER;Andreas Köpke;NEZNANO;12031962;1996
GER;Stefan Reuter;BRANILEC;16101966;1996
GER;Steffen Freund;VEZNI IGRALEC;19011970;1996
GER;Thomas Helmer;BRANILEC;21041965;1996
GER;Matthias Sammer;BRANILEC;5091967;1996
GER;Andreas Möller;NEZNANO;2091967;1996
GER;Mehmet Scholl;VEZNI IGRALEC;16101970;1996
GER;Stefan Kuntz;NEZNANO;30101962;1996
GER;Markus Babbel;BRANILEC;8091972;1996
GER;Christian Ziege;NEZNANO;1021972;1996
GER;Dieter Eilts;VEZNI IGRALEC;13121964;1996
CZE;Martin Frýdek;VEZNI IGRALEC;9031969;1996
CZE;Luboš Kubík;NEZNANO;20011964;1996
CZE;Patrik Berger;VEZNI IGRALEC;10111973;1996
CZE;Pavel Srníček;VRATAR;10031968;1996
CZE;Martin Kotůlek;BRANILEC;11091969;1996
CZE;Milan Kerbr;NAPADALEC;9061967;1996
CZE;Ladislav Maier;NEZNANO;4011966;1996
CZE;Petr Kouba;NEZNANO;28011969;1996
CZE;Pavel Nedvěd;VEZNI IGRALEC;30081972;1996
TCH;Miroslav Kadlec;BRANILEC;22061964;1996
CZE;Václav Němeček;VEZNI IGRALEC;25011967;1996
CZE;Jiří Němec;VEZNI IGRALEC;15051966;1996
CZE;Karel Poborský;NEZNANO;30031972;1996
CZE;Radek Drulák;NAPADALEC;12011962;1996
CZE;Michal Horňák;NEZNANO;28041970;1996
CZE;Vladimír Šmicer;VEZNI IGRALEC;24051973;1996
CZE;Karel Rada;NEZNANO;2031971;1996
CZE;Pavel Novotný;BRANILEC;14091973;1996
FRA;Jocelyn Angloma;BRANILEC;7081965;1996
FRA;Eric Di Meco;BRANILEC;7091963;1996
FRA;Frank Leboeuf;BRANILEC;22011968;1996
FRA;Fabien Barthez;VRATAR;28061971;1996
FRA;Mickaël Madar;NAPADALEC;8051968;1996
FRA;Reynald Pedros;VEZNI IGRALEC;10101971;1996
FRA;Corentin Martins;VEZNI IGRALEC;11071969;1996
FRA;Bruno Martini;VRATAR;25011962;1996
FRA;Bernard Lama;VRATAR;7041963;1996
FRA;Laurent Blanc;BRANILEC;19111965;1996
FRA;Vincent Guérin;VEZNI IGRALEC;22111965;1996
FRA;Youri Djorkaeff;VEZNI IGRALEC;9031968;1996
FRA;Zinédine Zidane;VEZNI IGRALEC;23061972;1996
FRA;Patrice Loko;NAPADALEC;6021970;1996
FRA;Bixente Lizarazu;BRANILEC;9121969;1996
FRA;Sabri Lamouchi;VEZNI IGRALEC;9111971;1996
FRA;Lilian Thuram;BRANILEC;1011972;1996
FRA;Alain Roche;BRANILEC;14101967;1996
POR;Paulinho Santos;VEZNI IGRALEC;21111970;1996
POR;Tavares;VEZNI IGRALEC;23041966;1996
POR;Vítor Paneira;VEZNI IGRALEC;16021966;1996
POR;Jorge Cadete;NAPADALEC;27081968;1996
POR;Alfredo;VRATAR;5101962;1996
POR;Pedro Barbosa;VEZNI IGRALEC;6081970;1996
POR;Domingos;NAPADALEC;2011969;1996
POR;Hugo Porfírio;NAPADALEC;28091973;1996
POR;Folha;VEZNI IGRALEC;21051971;1996
POR;Paulo Madeira;BRANILEC;6091970;1996
POR;Rui Correia;VRATAR;22101967;1996
POR;Vítor Baía;VRATAR;15101969;1996
POR;Secretário;BRANILEC;12051970;1996
POR;Oceano;VEZNI IGRALEC;29071962;1996
POR;Fernando Couto;BRANILEC;2081969;1996
POR;João Pinto;VEZNI IGRALEC;19081971;1996
POR;Sá Pinto;NAPADALEC;10101972;1996
POR;Rui Costa;VEZNI IGRALEC;29031972;1996
POR;Dimas;BRANILEC;16021969;1996
POR;Hélder;BRANILEC;21031971;1996
POR;Paulo Sousa;NEZNANO;30081970;1996
POR;Luís Figo;VEZNI IGRALEC;4111972;1996
CZE;Radek Drulák;NAPADALEC;12011962;1996
CZE;Martin Frýdek;VEZNI IGRALEC;9031969;1996
CZE;Luboš Kubík;NEZNANO;20011964;1996
CZE;Patrik Berger;VEZNI IGRALEC;10111973;1996
CZE;Pavel Srníček;VRATAR;10031968;1996
CZE;Martin Kotůlek;BRANILEC;11091969;1996
CZE;Karel Rada;NEZNANO;2031971;1996
CZE;Pavel Novotný;BRANILEC;14091973;1996
CZE;Milan Kerbr;NAPADALEC;9061967;1996
CZE;Ladislav Maier;NEZNANO;4011966;1996
CZE;Petr Kouba;NEZNANO;28011969;1996
CZE;Radoslav Látal;VEZNI IGRALEC;6011970;1996
CZE;Jan Suchopárek;NEZNANO;23091969;1996
TCH;Miroslav Kadlec;BRANILEC;22061964;1996
CZE;Václav Němeček;VEZNI IGRALEC;25011967;1996
CZE;Jiří Němec;VEZNI IGRALEC;15051966;1996
CZE;Karel Poborský;NEZNANO;30031972;1996
CZE;Pavel Kuka;NAPADALEC;19071968;1996
CZE;Radek Bejbl;NEZNANO;29081972;1996
CZE;Michal Horňák;NEZNANO;28041970;1996
CZE;Vladimír Šmicer;VEZNI IGRALEC;24051973;1996
CRO;Robert Prosinečki;NEZNANO;12011969;1996
CRO;Alen Bokšić;NAPADALEC;21011970;1996
CRO;Marijan Mrmić;NEZNANO;6051965;1996
CRO;Zvonimir Soldo;VEZNI IGRALEC;2111967;1996
CRO;Dubravko Pavličić;BRANILEC;28111967;1996
CRO;Mladen Mladenović;NEZNANO;13091964;1996
CRO;Igor Pamić;NAPADALEC;19111969;1996
CRO;Elvis Brajković;NEZNANO;12061969;1996
CRO;Dario Šimić;BRANILEC;12111975;1996
CRO;Igor Cvitanović;NAPADALEC;1111970;1996
CRO;Tonči Gabrić;VRATAR;11111961;1996
CRO;Dražen Ladić;NEZNANO;1011963;1996
CRO;Nikola Jurčević;NEZNANO;14091966;1996
CRO;Robert Jarni;NEZNANO;26101968;1996
CRO;Igor Štimac;BRANILEC;6091967;1996
CRO;Nikola Jerkan;NEZNANO;8121964;1996
CRO;Slaven Bilić;NEZNANO;11091968;1996
CRO;Aljoša Asanović;NEZNANO;14121965;1996
CRO;Davor Šuker;NEZNANO;1011968;1996
CRO;Zvonimir Boban;VEZNI IGRALEC;8101968;1996
CRO;Mario Stanić;VEZNI IGRALEC;10041972;1996
CRO;Goran Vlaović;NAPADALEC;7081972;1996
GER;Thomas Hässler;VEZNI IGRALEC;30051966;1996
GER;Stefan Kuntz;NEZNANO;30101962;1996
GER;Steffen Freund;VEZNI IGRALEC;19011970;1996
GER;Marco Bode;NAPADALEC;23071969;1996
GER;Oliver Kahn;VRATAR;15061969;1996
GER;René Schneider;BRANILEC;1021973;1996
GER;Oliver Bierhoff;NEZNANO;1051968;1996
GER;Oliver Reck;VRATAR;27021965;1996
GER;Andreas Köpke;NEZNANO;12031962;1996
GER;Stefan Reuter;BRANILEC;16101966;1996
GER;Thomas Helmer;BRANILEC;21041965;1996
GER;Andreas Möller;NEZNANO;2091967;1996
GER;Mehmet Scholl;VEZNI IGRALEC;16101970;1996
GER;Fredi Bobic;NAPADALEC;30101971;1996
GER;Markus Babbel;BRANILEC;8091972;1996
GER;Christian Ziege;NEZNANO;1021972;1996
GER;Jürgen Klinsmann;NAPADALEC;30071964;1996
GER;Dieter Eilts;VEZNI IGRALEC;13121964;1996
GER;Matthias Sammer;BRANILEC;5091967;1996
UAE;Clarence Seedorf;VEZNI IGRALEC;1041976;1996
NED;Jaap Stam;BRANILEC;17071972;1996
NED;Gaston Taument;VEZNI IGRALEC;1101970;1996
NED;Peter Hoekstra;NAPADALEC;4041973;1996
NED;Aron Winter;NEZNANO;1031967;1996
NED;Arthur Numan;BRANILEC;14121969;1996
NED;Ed de Goey;VRATAR;20121966;1996
NED;Youri Mulder;NAPADALEC;23031969;1996
NED;Ruud Hesp;VRATAR;31101965;1996
NED;John Veldman;BRANILEC;24021968;1996
NED;Edwin van der Sar;VRATAR;29101970;1996
NED;Michael Reiziger;NEZNANO;3051973;1996
NED;Danny Blind;NEZNANO;1081961;1996
NED;Ronald de Boer;VEZNI IGRALEC;15051970;1996
NED;Patrick Kluivert;NAPADALEC;1071976;1996
NED;Dennis Bergkamp;NAPADALEC;10051969;1996
NED;Richard Witschge;VEZNI IGRALEC;20091969;1996
NED;Winston Bogarde;BRANILEC;22101970;1996
NED;Jordi Cruyff;VEZNI IGRALEC;9021974;1996
NED;Johan de Kock;NEZNANO;25101964;1996
NED;Phillip Cocu;VEZNI IGRALEC;29101970;1996
FRA;Jocelyn Angloma;BRANILEC;7081965;1996
FRA;Eric Di Meco;BRANILEC;7091963;1996
FRA;Frank Leboeuf;BRANILEC;22011968;1996
FRA;Christophe Dugarry;NAPADALEC;24031972;1996
FRA;Sabri Lamouchi;VEZNI IGRALEC;9111971;1996
FRA;Fabien Barthez;VRATAR;28061971;1996
FRA;Mickaël Madar;NAPADALEC;8051968;1996
FRA;Reynald Pedros;VEZNI IGRALEC;10101971;1996
FRA;Alain Roche;BRANILEC;14101967;1996
FRA;Corentin Martins;VEZNI IGRALEC;11071969;1996
FRA;Bruno Martini;VRATAR;25011962;1996
FRA;Bernard Lama;VRATAR;7041963;1996
FRA;Laurent Blanc;BRANILEC;19111965;1996
FRA;Vincent Guérin;VEZNI IGRALEC;22111965;1996
FRA;Didier Deschamps;NEZNANO;15101968;1996
FRA;Youri Djorkaeff;VEZNI IGRALEC;9031968;1996
FRA;Zinédine Zidane;VEZNI IGRALEC;23061972;1996
FRA;Patrice Loko;NAPADALEC;6021970;1996
FRA;Bixente Lizarazu;BRANILEC;9121969;1996
FRA;Lilian Thuram;BRANILEC;1011972;1996
FRA;Christian Karembeu;VEZNI IGRALEC;3121970;1996
ENG;Tim Flowers;VRATAR;3021967;1996
ENG;Nick Barmby;VEZNI IGRALEC;11021974;1996
ENG;Sol Campbell;BRANILEC;18091974;1996
ENG;Les Ferdinand;NAPADALEC;8121966;1996
ENG;Phil Neville;NEZNANO;21011977;1996
ENG;Steve Stone;VEZNI IGRALEC;20081971;1996
ENG;Robbie Fowler;NAPADALEC;9041975;1996
ENG;Ian Walker;VRATAR;31101971;1996
ENG;David Seaman;VRATAR;19091963;1996
NEZNANO;Gary Neville;BRANILEC;18021975;1996
NEZNANO;Stuart Pearce;NEZNANO;24041962;1996
ENG;Tony Adams;BRANILEC;10101966;1996
ENG;Gareth Southgate;NEZNANO;3091970;1996
ENG;David Platt;VEZNI IGRALEC;10061966;1996
ENG;Paul Gascoigne;VEZNI IGRALEC;27051967;1996
NEZNANO;Alan Shearer;NAPADALEC;13081970;1996
ENG;Teddy Sheringham;NAPADALEC;2041966;1996
ENG;Darren Anderton;VEZNI IGRALEC;3031972;1996
ENG;Steve McManaman;VEZNI IGRALEC;11021972;1996
ESP;Juan Manuel López;BRANILEC;3091969;1996
ESP;José Emilio Amavisca;NAPADALEC;19061971;1996
ESP;Julen Guerrero;NEZNANO;7011974;1996
ESP;Juan Antonio Pizzi;NAPADALEC;7061968;1996
ESP;Donato;BRANILEC;30121962;1996
ESP;Alfonso Pérez;NAPADALEC;26091972;1996
ESP;Santiago Cañizares;VRATAR;18121969;1996
ESP;José Luis Caminero;VEZNI IGRALEC;8111967;1996
ESP;Jorge Otero;BRANILEC;28011969;1996
ESP;Luis Enrique;NEZNANO;8051970;1996
ESP;José Molina;NEZNANO;8081970;1996
ESP;Andoni Zubizarreta;VRATAR;23101961;1996
ESP;Alberto Belsué;VEZNI IGRALEC;2031968;1996
ESP;Rafael Alkorta;BRANILEC;16091968;1996
ESP;Abelardo;BRANILEC;19041970;1996
ESP;Fernando Hierro;BRANILEC;23031968;1996
ESP;Sergi Barjuán;BRANILEC;28121971;1996
ESP;Kiko;NAPADALEC;26041972;1996
ESP;Javier Manjarín;NAPADALEC;31121969;1996
ESP;Guillermo Amor;VEZNI IGRALEC;4121967;1996
ESP;Julio Salinas;NAPADALEC;11091962;1996
ESP;Miguel Nadal;BRANILEC;28071966;1996
GER;Marco Bode;NAPADALEC;23071969;1996
GER;Mehmet Scholl;VEZNI IGRALEC;16101970;1996
GER;Stefan Kuntz;NEZNANO;30101962;1996
GER;Oliver Kahn;VRATAR;15061969;1996
GER;René Schneider;BRANILEC;1021973;1996
GER;Oliver Bierhoff;NEZNANO;1051968;1996
GER;Oliver Reck;VRATAR;27021965;1996
GER;Andreas Köpke;NEZNANO;12031962;1996
GER;Steffen Freund;VEZNI IGRALEC;19011970;1996
GER;Thomas Helmer;BRANILEC;21041965;1996
GER;Matthias Sammer;BRANILEC;5091967;1996
GER;Andreas Möller;NEZNANO;2091967;1996
GER;Fredi Bobic;NAPADALEC;30101971;1996
GER;Thomas Hässler;VEZNI IGRALEC;30051966;1996
GER;Christian Ziege;NEZNANO;1021972;1996
GER;Jürgen Klinsmann;NAPADALEC;30071964;1996
GER;Thomas Strunz;VEZNI IGRALEC;25041968;1996
GER;Dieter Eilts;VEZNI IGRALEC;13121964;1996
ITA;Alessandro Nesta;BRANILEC;19031976;1996
ITA;Moreno Torricelli;BRANILEC;23011970;1996
ITA;Dino Baggio;VEZNI IGRALEC;24071971;1996
ITA;Francesco Toldo;NEZNANO;2121971;1996
ITA;Fabio Rossitto;VEZNI IGRALEC;21091971;1996
ITA;Alessandro Del Piero;NAPADALEC;9111974;1996
ITA;Angelo Di Livio;VEZNI IGRALEC;26071966;1996
ITA;Enrico Chiesa;NAPADALEC;29121970;1996
ITA;Fabrizio Ravanelli;NAPADALEC;11121968;1996
ITA;Luca Bucci;VRATAR;13031969;1996
ITA;Angelo Peruzzi;VRATAR;16021970;1996
ITA;Paolo Maldini;BRANILEC;26061968;1996
ITA;Amedeo Carboni;BRANILEC;6041965;1996
ITA;Alessandro Costacurta;BRANILEC;24041966;1996
ITA;Roberto Donadoni;NEZNANO;9091963;1996
ITA;Roberto Mussi;BRANILEC;25081963;1996
ITA;Demetrio Albertini;VEZNI IGRALEC;23081971;1996
ITA;Roberto Di Matteo;VEZNI IGRALEC;29051970;1996
ITA;Diego Fuser;VEZNI IGRALEC;11111968;1996
ITA;Pierluigi Casiraghi;NAPADALEC;4031969;1996
ITA;Gianfranco Zola;NAPADALEC;5071966;1996
CZE;Václav Němeček;VEZNI IGRALEC;25011967;1996
CZE;Radek Drulák;NAPADALEC;12011962;1996
CZE;Martin Frýdek;VEZNI IGRALEC;9031969;1996
CZE;Pavel Srníček;VRATAR;10031968;1996
CZE;Vladimír Šmicer;VEZNI IGRALEC;24051973;1996
CZE;Martin Kotůlek;BRANILEC;11091969;1996
CZE;Karel Rada;NEZNANO;2031971;1996
CZE;Pavel Novotný;BRANILEC;14091973;1996
CZE;Milan Kerbr;NAPADALEC;9061967;1996
CZE;Ladislav Maier;NEZNANO;4011966;1996
CZE;Petr Kouba;NEZNANO;28011969;1996
CZE;Radoslav Látal;VEZNI IGRALEC;6011970;1996
CZE;Jan Suchopárek;NEZNANO;23091969;1996
CZE;Pavel Nedvěd;VEZNI IGRALEC;30081972;1996
CZE;Jiří Němec;VEZNI IGRALEC;15051966;1996
CZE;Karel Poborský;NEZNANO;30031972;1996
CZE;Pavel Kuka;NAPADALEC;19071968;1996
CZE;Luboš Kubík;NEZNANO;20011964;1996
CZE;Radek Bejbl;NEZNANO;29081972;1996
CZE;Patrik Berger;VEZNI IGRALEC;10111973;1996
CZE;Michal Horňák;NEZNANO;28041970;1996
RUS;Dmitri Kharin;VRATAR;16081968;1996
RUS;Andrei Kanchelskis;VEZNI IGRALEC;23011969;1996
RUS;Aleksandr Mostovoi;VEZNI IGRALEC;22081968;1996
RUS;Igor Dobrovolski;NEZNANO;27081967;1996
RUS;Igor Shalimov;VEZNI IGRALEC;2021969;1996
RUS;Vladimir Beschastnykh;NAPADALEC;1041974;1996
RUS;Sergei Ovchinnikov;NEZNANO;10111970;1996
RUS;Stanislav Cherchesov;NEZNANO;2091963;1996
RUS;Omari Tetradze;BRANILEC;13101969;1996
RUS;Yuri Nikiforov;BRANILEC;16091970;1996
RUS;Ilya Tsymbalar;VEZNI IGRALEC;17061969;1996
RUS;Valeri Karpin;NEZNANO;2021969;1996
RUS;Igor Kolyvanov;NEZNANO;6031968;1996
RUS;Igor Simutenkov;NEZNANO;3041973;1996
RUS;Igor Yanovski;VEZNI IGRALEC;3081974;1996
RUS;Vladislav Radimov;VEZNI IGRALEC;26111975;1996
RUS;Sergei Gorlukovich;BRANILEC;18111961;1996
RUS;Dmitri Khokhlov;VEZNI IGRALEC;22121975;1996
DEN;Lars Olsen;NEZNANO;2021961;1996
DEN;Torben Piechnik;NEZNANO;21051963;1996
DEN;Henrik Larsen;NEZNANO;17051966;1996
DEN;Jens Risager;NEZNANO;9041971;1996
DEN;Lars Høgh;NEZNANO;14011959;1996
DEN;Kim Vilfort;NEZNANO;15111962;1996
DEN;Stig Tøfting;VEZNI IGRALEC;14081969;1996
DEN;Jacob Laursen;BRANILEC;6101971;1996
DEN;Søren Andersen;NAPADALEC;31011970;1996
DEN;Mogens Krogh;VRATAR;31101963;1996
DEN;Peter Schmeichel;VRATAR;18111963;1996
DEN;Thomas Helveg;BRANILEC;24061971;1996
DEN;Marc Rieper;BRANILEC;5061968;1996
DEN;Jes Høgh;BRANILEC;7051966;1996
DEN;Michael Schjønberg;BRANILEC;19011967;1996
DEN;Brian Nielsen;VEZNI IGRALEC;28121968;1996
DEN;Claus Thomsen;BRANILEC;31051970;1996
DEN;Michael Laudrup;NEZNANO;15061964;1996
NEZNANO;Brian Laudrup;NAPADALEC;22021969;1996
DEN;Erik Bo Andersen;NAPADALEC;14111970;1996
DEN;Allan Nielsen;VEZNI IGRALEC;13031971;1996
TUR;Saffet Sancaklı;NAPADALEC;27021966;1996
TUR;Arif Erdem;NAPADALEC;2011972;1996
TUR;Bülent Korkmaz;BRANILEC;24111968;1996
TUR;Adnan Erkan;VRATAR;15011968;1996
TUR;Oğuz Çetin;VEZNI IGRALEC;15021963;1996
TUR;Faruk Yiğit;NAPADALEC;15041966;1996
TUR;Rahim Zafer;BRANILEC;25011971;1996
TUR;Sergen Yalçın;VEZNI IGRALEC;5101972;1996
TUR;Şanver Göymen;VRATAR;22011967;1996
TUR;Rüştü Reçber;VRATAR;10051973;1996
TUR;Recep Çetin;BRANILEC;1101965;1996
TUR;Alpay Özalan;BRANILEC;29051973;1996
TUR;Vedat İnceefe;NEZNANO;1041974;1996
TUR;Tugay Kerimoğlu;VEZNI IGRALEC;24081970;1996
TUR;Hami Mandıralı;NEZNANO;20071968;1996
TUR;Ogün Temizkanoğlu;NEZNANO;6101969;1996
TUR;Hakan Şükür;NAPADALEC;1091971;1996
TUR;Orhan Çıkırıkçı;VEZNI IGRALEC;15041967;1996
TUR;Tayfun Korkut;VEZNI IGRALEC;2041974;1996
TUR;Abdullah Ercan;NEZNANO;8121971;1996
POR;Tavares;VEZNI IGRALEC;23041966;1996
POR;Vítor Paneira;VEZNI IGRALEC;16021966;1996
POR;Jorge Cadete;NAPADALEC;27081968;1996
POR;Alfredo;VRATAR;5101962;1996
POR;Pedro Barbosa;VEZNI IGRALEC;6081970;1996
POR;Domingos;NAPADALEC;2011969;1996
POR;Hugo Porfírio;NAPADALEC;28091973;1996
POR;Folha;VEZNI IGRALEC;21051971;1996
POR;Paulo Madeira;BRANILEC;6091970;1996
POR;Rui Correia;VRATAR;22101967;1996
POR;Vítor Baía;VRATAR;15101969;1996
POR;Secretário;BRANILEC;12051970;1996
POR;Oceano;VEZNI IGRALEC;29071962;1996
POR;Fernando Couto;BRANILEC;2081969;1996
POR;João Pinto;VEZNI IGRALEC;19081971;1996
POR;Sá Pinto;NAPADALEC;10101972;1996
POR;Rui Costa;VEZNI IGRALEC;29031972;1996
POR;Dimas;BRANILEC;16021969;1996
POR;Hélder;BRANILEC;21031971;1996
POR;Paulo Sousa;NEZNANO;30081970;1996
POR;Luís Figo;VEZNI IGRALEC;4111972;1996
CRO;Dražen Ladić;NEZNANO;1011963;1996
CRO;Igor Štimac;BRANILEC;6091967;1996
CRO;Aljoša Asanović;NEZNANO;14121965;1996
CRO;Davor Šuker;NEZNANO;1011968;1996
CRO;Zvonimir Boban;VEZNI IGRALEC;8101968;1996
CRO;Mario Stanić;VEZNI IGRALEC;10041972;1996
CRO;Elvis Brajković;NEZNANO;12061969;1996
CRO;Igor Cvitanović;NAPADALEC;1111970;1996
CRO;Marijan Mrmić;NEZNANO;6051965;1996
CRO;Nikola Jurčević;NEZNANO;14091966;1996
CRO;Robert Jarni;NEZNANO;26101968;1996
CRO;Slaven Bilić;NEZNANO;11091968;1996
CRO;Robert Prosinečki;NEZNANO;12011969;1996
CRO;Zvonimir Soldo;VEZNI IGRALEC;2111967;1996
CRO;Dubravko Pavličić;BRANILEC;28111967;1996
CRO;Mladen Mladenović;NEZNANO;13091964;1996
CRO;Igor Pamić;NAPADALEC;19111969;1996
CRO;Goran Vlaović;NAPADALEC;7081972;1996
CRO;Dario Šimić;BRANILEC;12111975;1996
ENG;David Platt;VEZNI IGRALEC;10061966;1996
ENG;Tim Flowers;VRATAR;3021967;1996
ENG;Nick Barmby;VEZNI IGRALEC;11021974;1996
ENG;Sol Campbell;BRANILEC;18091974;1996
ENG;Les Ferdinand;NAPADALEC;8121966;1996
ENG;Phil Neville;NEZNANO;21011977;1996
ENG;Steve Stone;VEZNI IGRALEC;20081971;1996
ENG;Robbie Fowler;NAPADALEC;9041975;1996
ENG;Ian Walker;VRATAR;31101971;1996
ENG;David Seaman;VRATAR;19091963;1996
NEZNANO;Gary Neville;BRANILEC;18021975;1996
NEZNANO;Stuart Pearce;NEZNANO;24041962;1996
ENG;Paul Ince;VEZNI IGRALEC;21101967;1996
ENG;Tony Adams;BRANILEC;10101966;1996
ENG;Gareth Southgate;NEZNANO;3091970;1996
ENG;Paul Gascoigne;VEZNI IGRALEC;27051967;1996
NEZNANO;Alan Shearer;NAPADALEC;13081970;1996
ENG;Teddy Sheringham;NAPADALEC;2041966;1996
ENG;Darren Anderton;VEZNI IGRALEC;3031972;1996
ENG;Steve McManaman;VEZNI IGRALEC;11021972;1996
NED;Jaap Stam;BRANILEC;17071972;1996
NED;Gaston Taument;VEZNI IGRALEC;1101970;1996
NED;Patrick Kluivert;NAPADALEC;1071976;1996
NED;Arthur Numan;BRANILEC;14121969;1996
NED;Ed de Goey;VRATAR;20121966;1996
NED;Johan de Kock;NEZNANO;25101964;1996
NED;Youri Mulder;NAPADALEC;23031969;1996
NED;Phillip Cocu;VEZNI IGRALEC;29101970;1996
NED;Ruud Hesp;VRATAR;31101965;1996
NED;John Veldman;BRANILEC;24021968;1996
NED;Edwin van der Sar;VRATAR;29101970;1996
NED;Michael Reiziger;NEZNANO;3051973;1996
NED;Danny Blind;NEZNANO;1081961;1996
UAE;Clarence Seedorf;VEZNI IGRALEC;1041976;1996
NED;Ronald de Boer;VEZNI IGRALEC;15051970;1996
NED;Dennis Bergkamp;NAPADALEC;10051969;1996
NED;Peter Hoekstra;NAPADALEC;4041973;1996
NED;Aron Winter;NEZNANO;1031967;1996
NED;Richard Witschge;VEZNI IGRALEC;20091969;1996
NED;Winston Bogarde;BRANILEC;22101970;1996
NED;Jordi Cruyff;VEZNI IGRALEC;9021974;1996
SUI;Alain Geiger;NEZNANO;5111960;1996
SUI;Raphael Wicky;VEZNI IGRALEC;26041977;1996
SUI;Sébastien Fournier;VEZNI IGRALEC;27061971;1996
SUI;Patrick Sylvestre;NEZNANO;1091968;1996
SUI;Stephan Lehmann;VRATAR;15081963;1996
SUI;Sébastien Jeanneret;BRANILEC;12121973;1996
SUI;Régis Rothenbühler;VEZNI IGRALEC;11101970;1996
SUI;David Sesa;NAPADALEC;10071973;1996
SUI;Alexandre Comisetti;VEZNI IGRALEC;21071973;1996
SUI;Joël Corminboeuf;NEZNANO;16031964;1996
SUI;Marco Pascolo;VRATAR;9051966;1996
SUI;Marc Hottiger;NEZNANO;7111967;1996
SUI;Yvan Quentin;BRANILEC;2051970;1996
SUI;Stéphane Henchoz;BRANILEC;7091974;1996
SUI;Ciriaco Sforza;VEZNI IGRALEC;2031970;1996
SUI;Stéphane Chapuisat;NAPADALEC;28061969;1996
SUI;Kübilay Türkyilmaz;NAPADALEC;4031967;1996
SUI;Ramon Vega;BRANILEC;14061971;1996
SUI;Marcel Koller;NEZNANO;11111960;1996
SUI;Johann Vogel;NEZNANO;8031977;1996
SUI;Christophe Bonvin;NEZNANO;14071965;1996
SCO;Jim Leighton;VRATAR;24071958;1996
SCO;Stewart McKimmie;NEZNANO;27101962;1996
SCO;Derek Whyte;BRANILEC;31081968;1996
SCO;John Spencer;NEZNANO;11091970;1996
SCO;Eoin Jess;VEZNI IGRALEC;13121970;1996
NEZNANO;Billy McKinlay;NEZNANO;22041969;1996
SCO;Kevin Gallacher;NAPADALEC;23111966;1996
SCO;Darren Jackson;NEZNANO;25071966;1996
NEZNANO;Scott Booth;NAPADALEC;16121971;1996
